mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2017-06-16 11:56:43.579022336,79.47,25.02,2152.0,69.0,1728.0,74.3,1282.0,56.8,39,S,2A,3413
2018-09-30 12:19:06.079022080,79.47,25.02,2093.0,4.0,1720.0,4.9,1193.0,3.4,380,S,2B,3413
2018-07-10 13:17:22.579022080,79.47,25.02,2023.0,135.0,1685.0,135.9,1119.0,132.4,10,S,2A,3413
2021-05-10 13:18:21.579024128,79.47,25.02,1509.0,25.0,1203.0,24.3,911.0,24.9,90,S,2B,3413
2021-01-05 01:08:23.079023872,79.47,25.02,1629.0,4.0,1339.0,3.9,927.0,3.6,505,S,2B,3413
2019-06-15 13:18:31.579021824,79.47,25.02,1852.0,128.0,1455.0,127.0,1145.0,130.1,10,S,2A,3413
2017-07-06 12:47:00.579022080,79.47,25.02,2197.0,105.0,1810.0,107.8,1246.0,98.4,10,S,2A,3413
2020-11-16 12:28:33.079024128,79.47,25.02,1596.0,6.0,1305.0,5.8,919.0,5.7,460,S,2A,3413
2016-08-10 12:47:10.079024128,79.47,25.02,2774.0,61.0,2254.0,63.6,1617.0,56.0,10,S,2A,3413
2017-11-15 01:17:15.079024128,79.47,25.02,2188.0,6.0,1793.0,6.3,1253.0,5.5,334,S,2A,3413
2019-07-18 23:58:46.079024128,79.47,25.02,2218.0,138.0,1821.0,139.6,1267.0,134.2,14,S,2B,3413
2021-05-21 12:48:29.579023872,79.47,25.02,1477.0,126.0,1100.0,129.9,985.0,120.4,10,S,2B,3413
2019-01-25 00:47:53.079022080,79.47,25.02,2058.0,3.0,1692.0,3.5,1170.0,3.3,365,S,2A,3413
2020-11-30 00:48:36.579022080,79.47,25.02,1682.0,10.0,1373.0,10.0,971.0,10.0,254,S,2A,3413
2018-04-12 00:36:56.079024128,79.47,25.02,2037.0,229.0,1644.0,235.2,1203.0,216.5,5,S,2B,3413
2019-01-30 00:47:46.079022080,79.47,25.02,2001.0,10.0,1629.0,10.2,1162.0,9.1,285,S,2B,3413
2019-01-28 12:17:44.579023872,79.47,25.02,2017.0,5.0,1656.0,5.2,1153.0,5.7,340,S,2B,3413
2019-06-08 00:28:39.579023872,79.47,25.02,1855.0,62.0,1467.0,57.5,1135.0,69.5,25,S,2A,3413
2019-11-29 00:58:35.079022080,79.47,25.02,1780.0,15.0,1459.0,14.0,1019.0,15.4,244,S,2B,3413
2019-07-28 01:18:34.579022080,79.47,25.02,2327.0,67.0,1892.0,69.3,1356.0,63.4,24,S,2B,3413
2021-07-30 11:58:40.079024128,79.47,25.02,1811.0,44.0,1502.0,45.8,1013.0,38.9,70,S,2A,3413
2018-06-04 00:47:01.079022080,79.47,25.02,1953.0,50.0,1546.0,50.1,1194.0,48.8,65,S,2B,3413
2021-02-28 12:58:33.579022080,79.47,25.02,1599.0,4.0,1313.0,4.3,913.0,3.9,359,S,2B,3413
2017-07-16 11:56:43.579023872,79.47,25.02,2315.0,93.0,1876.0,93.1,1356.0,93.1,99,S,2A,3413
2017-12-11 12:06:44.579023872,79.47,25.02,2188.0,10.0,1792.0,10.7,1257.0,9.7,279,S,2B,3413
2017-10-05 13:07:37.079022080,79.47,25.02,2211.0,6.0,1814.0,6.2,1264.0,5.5,340,S,2A,3413
2018-06-16 12:47:06.579023872,79.47,25.02,2028.0,32.0,1662.0,31.5,1162.0,33.6,79,S,2A,3413
2020-01-30 12:08:42.579023616,79.47,25.02,1704.0,4.0,1400.0,3.7,973.0,3.7,370,S,2A,3413
2018-06-19 12:06:42.579023872,79.47,25.02,2045.0,30.0,1675.0,29.2,1174.0,32.2,79,S,2B,3413
2018-04-13 00:06:44.079023872,79.47,25.02,2014.0,71.0,1632.0,77.1,1180.0,58.4,14,S,2A,3413
2017-07-11 11:56:43.579023872,79.47,25.02,2319.0,19.0,1896.0,18.4,1335.0,20.0,109,S,2A,3413
2021-12-11 12:28:32.579023616,79.47,25.02,1489.0,16.0,1222.0,16.3,850.0,14.6,249,S,2B,3413
2020-07-25 00:38:36.579023872,79.47,25.02,1778.0,74.0,1450.0,74.5,1029.0,74.5,124,S,2A,3413
2021-07-08 12:58:36.079022336,79.47,25.02,1583.0,140.0,1320.0,140.9,873.0,136.4,10,S,2A,3413
2019-01-26 12:27:48.579022336,79.47,25.02,2084.0,4.0,1717.0,3.8,1181.0,3.9,390,S,2B,3413
2021-05-13 23:58:46.079022080,79.47,25.02,1483.0,38.0,1181.0,39.0,896.0,35.6,125,S,2B,3413
2019-06-06 12:56:34.579022080,79.47,25.02,1966.0,39.0,1603.0,39.6,1138.0,37.3,99,S,2B,3413
2020-05-20 00:18:44.079021824,79.47,25.02,1430.0,55.0,1107.0,58.1,905.0,51.1,45,S,2A,3413
2019-11-18 12:48:30.579024128,79.47,25.02,1817.0,12.0,1504.0,12.5,1019.0,12.4,259,S,2A,3413
2020-12-02 00:38:33.079024128,79.47,25.02,1637.0,7.0,1343.0,6.8,937.0,7.9,334,S,2B,3413
2021-03-02 00:38:41.079022080,79.47,25.02,1582.0,8.0,1300.0,8.7,902.0,7.8,315,S,2B,3413
2019-10-26 23:58:39.579023872,79.47,25.02,1810.0,4.0,1481.0,4.2,1042.0,4.2,304,S,2A,3413
2019-01-14 01:18:00.579023872,79.47,25.02,2066.0,4.0,1699.0,3.6,1174.0,3.8,365,S,2A,3413
2018-04-14 12:36:55.079022080,79.47,25.02,2034.0,104.0,1623.0,108.5,1225.0,97.0,10,S,2B,3413
2019-05-16 13:20:15.079024128,79.47,25.02,1854.0,28.0,1486.0,22.7,1110.0,36.2,69,S,2A,3413
2016-09-07 12:07:28.579024128,79.47,25.02,2621.0,310.0,2112.0,310.2,1551.0,310.2,30,S,2A,3413
2016-12-05 12:36:59.579023616,79.47,25.02,2491.0,14.0,2036.0,14.1,1434.0,14.6,269,S,2A,3413
2020-01-11 12:28:45.579022080,79.47,25.02,1747.0,23.0,1437.0,22.7,994.0,22.7,409,S,2B,3413
2017-06-26 12:47:03.579022336,79.47,25.02,2243.0,133.0,1813.0,133.0,1322.0,133.0,69,S,2A,3413
2018-11-12 13:17:51.579023872,79.47,25.02,2065.0,5.0,1698.0,5.6,1176.0,4.8,390,S,2B,3413
2021-07-27 00:28:33.579023872,79.47,25.02,1797.0,33.0,1502.0,32.1,986.0,33.9,64,S,2A,3413
2019-01-06 12:27:46.579023872,79.47,25.02,2066.0,6.0,1698.0,5.6,1177.0,5.6,350,S,2B,3413
2020-01-21 12:28:40.079024128,79.47,25.02,1770.0,5.0,1458.0,5.3,1004.0,5.5,429,S,2B,3413
2020-12-06 01:08:26.579023872,79.47,25.02,1613.0,6.0,1324.0,5.2,921.0,6.8,455,S,2A,3413
2019-02-16 11:57:44.579022080,79.47,25.02,1985.0,6.0,1631.0,6.2,1132.0,5.1,320,S,2A,3413
2018-05-05 12:57:07.579023872,79.47,25.02,1951.0,81.0,1560.0,83.0,1172.0,76.4,10,S,2A,3413
2021-01-25 12:28:40.079022080,79.47,25.02,1658.0,4.0,1368.0,4.0,937.0,3.9,429,S,2B,3413
2019-06-09 12:58:31.579024128,79.47,25.02,1889.0,133.0,1538.0,133.0,1098.0,133.0,70,S,2A,3413
2019-07-16 11:58:53.079022080,79.47,25.02,2123.0,143.0,1744.0,145.8,1210.0,136.6,10,S,2B,3413
2019-02-21 12:47:46.079023872,79.47,25.02,2005.0,27.0,1643.0,27.4,1149.0,27.4,340,S,2A,3413
2021-05-24 00:48:30.079024128,79.47,25.02,1483.0,88.0,1094.0,88.0,1002.0,88.7,15,S,2B,3413
2021-07-22 00:28:41.579022080,79.47,25.02,1834.0,62.0,1548.0,63.7,983.0,58.7,34,S,2A,3413
2019-12-25 01:18:31.079022080,79.47,25.02,1745.0,3.0,1436.0,3.5,992.0,3.4,355,S,2A,3413
2019-05-29 00:28:45.579022080,79.47,25.02,1838.0,194.0,1451.0,205.6,1128.0,173.7,5,S,2A,3413
2021-07-24 15:04:11.785364736,79.47,25.02,1975.0,27.0,1581.0,29.3,1183.0,23.2,12,S,1B,3413
2017-01-07 11:56:42.579023872,79.47,25.02,2403.0,7.0,1957.0,5.8,1395.0,7.8,240,S,2A,3413
2019-08-14 13:18:31.579021824,79.47,25.02,2215.0,123.0,1763.0,123.7,1341.0,121.1,9,S,2A,3413
2018-06-22 00:57:37.579022080,79.47,25.02,2120.0,29.0,1741.0,27.6,1210.0,30.9,105,S,2A,3413
2020-05-28 01:18:30.079022336,79.47,25.02,1591.0,18.0,1304.0,18.3,912.0,17.1,135,S,2B,3413
2021-09-30 23:58:35.579023872,79.47,25.02,1531.0,4.0,1254.0,3.9,879.0,3.2,355,S,2A,3413
2020-07-17 00:28:38.579023872,79.47,25.02,1981.0,37.0,1645.0,35.6,1104.0,38.9,45,S,2B,3413
2021-10-20 00:28:32.079024128,79.47,25.02,1527.0,5.0,1252.0,5.1,876.0,3.6,334,S,2A,3413
2016-08-25 12:47:22.079022080,79.47,25.02,2777.0,135.0,2264.0,126.5,1608.0,149.5,20,S,2A,3413
2021-07-09 12:28:33.079024128,79.47,25.02,1678.0,28.0,1359.0,29.2,984.0,24.9,99,S,2B,3413
2019-07-08 00:28:41.079024128,79.47,25.02,2025.0,109.0,1569.0,102.3,1281.0,118.1,14,S,2B,3413
2017-08-20 12:46:57.079022080,79.47,25.02,2485.0,44.0,2014.0,45.9,1456.0,40.3,29,S,2B,3413
2016-05-12 12:47:16.079024128,79.47,25.02,2404.0,32.0,1937.0,33.4,1424.0,30.7,50,S,2A,3413
2021-05-03 23:58:37.579023616,79.47,25.02,1474.0,34.0,1178.0,35.8,886.0,30.0,55,S,2A,3413
2017-08-01 13:07:07.079024128,79.47,25.02,2422.0,7.0,1947.0,8.1,1441.0,4.0,59,S,2B,3413
2021-04-10 13:18:19.079024128,79.47,25.02,1545.0,42.0,1249.0,44.4,909.0,36.1,29,S,2B,3413
2018-05-22 12:47:01.579023872,79.47,25.02,1956.0,30.0,1564.0,29.9,1174.0,30.4,90,S,2A,3413
2018-07-20 12:26:49.579023872,79.47,25.02,2362.0,50.0,1950.0,42.3,1334.0,62.2,29,S,2B,3413
2019-07-06 12:48:40.579022080,79.47,25.02,2015.0,75.0,1630.0,73.5,1185.0,78.6,30,S,2A,3413
2021-06-03 00:48:36.579022080,79.47,25.02,1610.0,20.0,1310.0,20.3,936.0,18.5,155,S,2B,3413
2020-12-04 00:28:38.579022080,79.47,25.02,1605.0,7.0,1326.0,7.6,906.0,5.5,495,S,2A,3413
2017-07-21 00:36:57.579023872,79.47,25.02,2200.0,178.0,1744.0,171.4,1340.0,188.5,4,S,2A,3413
2019-07-09 00:48:34.579024128,79.47,25.02,2098.0,86.0,1690.0,75.5,1243.0,102.1,55,S,2A,3413
2019-06-22 00:58:39.579022080,79.47,25.02,1728.0,245.0,1418.0,246.2,987.0,242.6,4,S,2B,3413
2020-11-29 00:28:38.579022080,79.47,25.02,1608.0,7.0,1327.0,6.9,908.0,6.0,505,S,2A,3413
2020-05-08 12:38:41.579022080,79.47,25.02,1445.0,31.0,1168.0,31.8,852.0,30.8,30,S,2A,3413
2021-01-19 00:48:33.579023872,79.47,25.02,1635.0,4.0,1338.0,4.2,939.0,4.5,354,S,2A,3413
2021-07-06 00:08:40.579022080,79.47,25.02,1632.0,16.0,1322.0,16.1,956.0,14.4,134,S,2A,3413
2021-01-11 12:48:30.579024128,79.47,25.02,1569.0,9.0,1283.0,9.2,902.0,8.0,249,S,2B,3413
2021-10-22 01:08:24.079024128,79.47,25.02,1515.0,3.0,1242.0,3.5,867.0,3.4,345,S,2B,3413
2016-12-29 13:07:11.579022080,79.47,25.02,2438.0,10.0,1984.0,9.3,1417.0,10.5,219,S,2A,3413
2017-05-10 12:57:44.079022080,79.47,25.02,2194.0,38.0,1748.0,37.8,1326.0,37.8,50,S,2A,3413
2020-04-28 12:38:34.579023872,79.47,25.02,1411.0,113.0,1185.0,116.7,766.0,102.9,10,S,2A,3413
2019-05-28 13:08:55.579023616,79.47,25.02,1912.0,36.0,1530.0,31.6,1147.0,42.5,99,S,2A,3413
2017-12-29 13:07:29.579023616,79.47,25.02,2146.0,9.0,1751.0,8.9,1241.0,8.1,240,S,2B,3413
2017-01-04 12:37:36.579022080,79.47,25.02,2426.0,9.0,1969.0,8.8,1418.0,8.2,209,S,2A,3413
2020-12-02 00:38:39.079022080,79.47,25.02,1640.0,7.0,1347.0,6.8,937.0,7.8,334,S,2B,3413
2016-12-11 12:07:26.079022080,79.47,25.02,2481.0,6.0,2039.0,5.7,1413.0,5.1,340,S,2A,3413
2018-02-06 11:57:20.579022080,79.47,25.02,2094.0,7.0,1715.0,7.8,1203.0,6.9,310,S,2A,3413
2017-11-18 12:47:07.079023872,79.47,25.02,2184.0,8.0,1788.0,7.8,1255.0,7.2,340,S,2A,3413
2018-08-12 00:26:48.579023872,79.47,25.02,2614.0,58.0,2132.0,55.5,1513.0,62.2,24,S,2A,3413
2021-07-14 12:28:38.079022080,79.47,25.02,1665.0,22.0,1338.0,23.7,991.0,19.5,109,S,2B,3413
2018-01-04 23:56:41.579022080,79.47,25.02,2132.0,10.0,1735.0,9.7,1238.0,11.1,244,S,2A,3413
2020-01-29 00:28:38.079024128,79.47,25.02,1722.0,4.0,1416.0,4.1,979.0,4.2,374,S,2A,3413
2020-06-13 12:58:27.579024128,79.47,25.02,1682.0,16.0,1376.0,16.6,968.0,13.1,160,S,2B,3413
2018-08-03 00:47:00.079024128,79.47,25.02,2497.0,44.0,2041.0,41.1,1438.0,48.5,45,S,2B,3413
2019-07-22 12:18:50.079022080,79.47,25.02,2345.0,104.0,1925.0,102.9,1339.0,104.8,10,S,2B,3413
2017-02-18 15:04:00.972680704,79.47,25.02,2280.0,77.0,1810.0,93.2,1386.0,37.6,5,S,1A,3413
2018-02-06 12:46:57.079024128,79.47,25.02,2085.0,5.0,1701.0,5.2,1205.0,5.7,310,S,2B,3413
2020-10-30 12:38:29.079024128,79.47,25.02,1627.0,4.0,1334.0,4.3,931.0,3.8,390,S,2B,3413
2019-07-11 11:58:53.079022080,79.47,25.02,2149.0,47.0,1796.0,49.8,1181.0,39.7,40,S,2B,3413
2017-06-23 12:36:55.579023872,79.47,25.02,2287.0,21.0,1859.0,20.8,1332.0,21.9,150,S,2A,3413
2020-01-07 12:48:41.079022080,79.47,25.02,1696.0,6.0,1388.0,5.9,974.0,5.5,329,S,2B,3413
2021-05-23 12:38:31.079024128,79.47,25.02,1489.0,37.0,1116.0,28.1,986.0,45.8,40,S,2B,3413
2021-06-14 00:18:42.579022336,79.47,25.02,1437.0,207.0,1159.0,206.8,849.0,206.8,45,S,2A,3413
2020-02-16 12:48:41.079022080,79.47,25.02,1745.0,6.0,1437.0,5.5,990.0,5.5,409,S,2B,3413
2018-07-19 00:47:01.079024128,79.47,25.02,2300.0,98.0,1910.0,97.1,1281.0,100.4,15,S,2B,3413
2019-11-13 12:56:53.579022080,79.47,25.02,1759.0,6.0,1444.0,5.4,1005.0,5.7,439,S,2B,3413
2021-06-17 00:28:37.079021824,79.47,25.02,1625.0,16.0,1314.0,17.0,956.0,14.2,164,S,2A,3413
2020-09-05 01:18:32.079022080,79.47,25.02,1813.0,67.0,1429.0,69.7,1116.0,61.8,24,S,2A,3413
2021-02-21 00:08:44.579022080,79.47,25.02,1645.0,4.0,1348.0,4.1,943.0,3.7,404,S,2A,3413
2018-04-12 00:36:56.079022080,79.47,25.02,2121.0,248.0,1675.0,251.4,1301.0,242.5,5,S,2B,3413
2021-05-29 00:48:30.579024128,79.47,25.02,1446.0,129.0,1051.0,119.0,993.0,139.9,15,S,2A,3413
2018-11-22 12:28:56.079024128,79.47,25.02,2138.0,33.0,1751.0,33.2,1226.0,33.2,280,S,2B,3413
2019-07-17 00:58:39.579022080,79.47,25.02,2192.0,76.0,1788.0,70.5,1267.0,86.1,25,S,2A,3413
2018-06-03 00:26:53.079022080,79.47,25.02,1941.0,44.0,1547.0,46.7,1173.0,40.0,64,S,2A,3413
2017-06-01 11:57:28.079021824,79.47,25.02,2157.0,40.0,1726.0,42.8,1294.0,33.4,69,S,2A,3413
2017-11-30 12:36:55.579023872,79.47,25.02,2215.0,36.0,1805.0,35.8,1283.0,35.8,259,S,2B,3413
2021-07-02 01:18:21.079024128,79.47,25.02,1640.0,22.0,1331.0,20.6,959.0,23.7,115,S,2B,3413
2018-11-23 12:47:51.579022080,79.47,25.02,2047.0,6.0,1683.0,6.2,1166.0,6.5,420,S,2A,3413
2021-04-19 00:48:35.579022080,79.47,25.02,1513.0,23.0,1216.0,24.7,900.0,20.1,65,S,2B,3413
2021-05-18 23:58:39.079024128,79.47,25.02,1463.0,68.0,1139.0,71.2,917.0,62.7,25,S,2A,3413
2020-01-25 00:48:38.079022080,79.47,25.02,1766.0,6.0,1454.0,6.4,1003.0,6.2,455,S,2A,3413
2018-10-21 00:27:46.579022080,79.47,25.02,2080.0,5.0,1702.0,5.3,1195.0,4.5,395,S,2B,3413
2017-06-28 12:36:57.079024128,79.47,25.02,2289.0,16.0,1852.0,17.4,1346.0,13.6,139,S,2A,3413
2020-07-23 12:08:39.579023872,79.47,25.02,2191.0,122.0,1869.0,117.9,1143.0,130.9,10,S,2B,3413
2018-06-18 01:17:14.079024384,79.47,25.02,2074.0,30.0,1692.0,30.6,1199.0,29.4,95,S,2B,3413
2021-09-23 12:48:33.579022336,79.47,25.02,1527.0,4.0,1249.0,4.7,878.0,3.6,379,S,2B,3413
2019-01-26 12:27:45.579023616,79.47,25.02,2084.0,4.0,1716.0,3.9,1183.0,3.8,390,S,2B,3413
2021-10-27 12:28:38.579022080,79.47,25.02,1525.0,5.0,1246.0,5.5,879.0,3.6,319,S,2B,3413
2018-07-11 00:36:55.579022080,79.47,25.02,2128.0,57.0,1776.0,57.0,1174.0,55.8,34,S,2A,3413
2019-11-06 12:08:43.079021824,79.47,25.02,1822.0,7.0,1496.0,6.8,1040.0,6.1,279,S,2A,3413
2021-08-15 13:08:24.079024128,79.47,25.02,1816.0,27.0,1490.0,26.4,1038.0,29.4,69,S,2B,3413
2019-06-10 12:28:44.579022080,79.47,25.02,1874.0,133.0,1507.0,133.0,1114.0,133.0,70,S,2A,3413
2017-12-15 01:17:32.079022080,79.47,25.02,2162.0,15.0,1766.0,14.1,1247.0,16.3,224,S,2B,3413
2018-12-08 00:37:49.079023872,79.47,25.02,2051.0,6.0,1694.0,5.9,1156.0,5.5,475,S,2A,3413
2020-07-20 11:58:44.579023872,79.47,25.02,2100.0,53.0,1734.0,55.5,1185.0,48.6,40,S,2A,3413
2018-05-23 00:06:44.079023872,79.47,25.02,1953.0,33.0,1557.0,35.3,1179.0,29.3,94,S,2A,3413
2019-10-15 13:09:06.079022080,79.47,25.02,1802.0,4.0,1475.0,4.3,1034.0,4.4,379,S,2A,3413
2017-04-28 13:07:11.079022336,79.47,25.02,2216.0,45.0,1796.0,45.9,1297.0,42.7,20,S,2A,3413
2019-12-20 12:38:29.579023616,79.47,25.02,1697.0,8.0,1382.0,7.5,986.0,8.1,209,S,2A,3413
2018-01-14 23:56:42.579022080,79.47,25.02,2142.0,6.0,1754.0,6.1,1230.0,5.9,344,S,2A,3413
2016-08-20 12:47:17.079021824,79.47,25.02,2766.0,64.0,2213.0,67.0,1658.0,57.7,30,S,2A,3413
2018-12-05 01:17:52.579023872,79.47,25.02,2118.0,6.0,1741.0,6.0,1206.0,5.5,305,S,2A,3413
2021-08-12 12:08:37.079024128,79.47,25.02,1853.0,32.0,1500.0,32.1,1087.0,33.3,59,S,2B,3413
2019-12-30 12:38:37.579024128,79.47,25.02,1774.0,5.0,1465.0,5.0,1001.0,4.4,479,S,2B,3413
2021-05-28 12:38:37.079022080,79.47,25.02,1477.0,31.0,1181.0,31.0,886.0,31.1,80,S,2A,3413
2021-02-08 12:58:31.079024128,79.47,25.02,1646.0,4.0,1349.0,3.9,942.0,4.1,389,S,2A,3413
2018-06-14 00:47:29.079022336,79.47,25.02,2142.0,13.0,1749.0,12.4,1237.0,13.0,164,S,2B,3413
2020-12-09 00:28:31.079023872,79.47,25.02,1623.0,5.0,1339.0,5.1,918.0,4.7,525,S,2A,3413
2018-06-11 12:47:02.579023872,79.47,25.02,2018.0,29.0,1649.0,28.8,1164.0,28.3,89,S,2A,3413
2020-05-17 13:08:28.579024128,79.47,25.02,1472.0,40.0,1159.0,38.4,907.0,42.7,50,S,2A,3413
2021-05-26 12:48:36.579022080,79.47,25.02,1512.0,154.0,1097.0,151.1,1041.0,157.5,10,S,2A,3413
2018-12-08 12:47:56.079021824,79.47,25.02,2050.0,6.0,1685.0,5.6,1168.0,6.4,430,S,2A,3413
2019-06-25 13:18:30.079024128,79.47,25.02,1958.0,65.0,1572.0,55.3,1167.0,80.1,60,S,2B,3413
2020-06-01 00:08:37.579023872,79.47,25.02,1630.0,23.0,1329.0,24.5,944.0,19.2,135,S,2A,3413
2020-10-24 15:04:30.142507776,79.47,25.02,1472.0,53.0,1159.0,63.8,908.0,28.4,5,S,1A,3413
2021-08-13 01:08:30.079022080,79.47,25.02,1798.0,26.0,1486.0,25.0,1013.0,27.6,74,S,2A,3413
2017-06-06 12:47:02.079022080,79.47,25.02,2188.0,48.0,1736.0,45.7,1332.0,50.6,69,S,2A,3413
2021-02-18 12:08:37.079024128,79.47,25.02,1648.0,23.0,1356.0,22.7,938.0,22.7,409,S,2B,3413
2021-07-03 00:48:37.079022080,79.47,25.02,1610.0,46.0,1312.0,49.0,934.0,38.8,75,S,2B,3413
2019-06-17 00:08:44.079024128,79.47,25.02,1967.0,43.0,1598.0,43.8,1148.0,41.0,84,S,2B,3413
2021-10-30 23:58:40.579023872,79.47,25.02,1527.0,6.0,1252.0,6.6,875.0,4.7,305,S,2B,3413
2018-11-05 12:37:48.079024128,79.47,25.02,2085.0,6.0,1710.0,6.3,1193.0,4.8,360,S,2B,3413
2021-02-19 00:18:37.079024128,79.47,25.02,1661.0,6.0,1363.0,5.8,949.0,6.7,414,S,2A,3413
2016-06-27 13:07:11.079022336,79.47,25.02,2567.0,17.0,2084.0,16.4,1498.0,17.6,150,S,2A,3413
2019-07-31 11:58:43.579023872,79.47,25.02,2432.0,65.0,1974.0,66.3,1421.0,63.8,9,S,2A,3413
2019-07-08 00:28:46.579022080,79.47,25.02,2033.0,91.0,1686.0,94.6,1136.0,82.4,34,S,2B,3413
2018-06-11 00:36:56.579023872,79.47,25.02,2016.0,33.0,1639.0,33.0,1173.0,33.8,94,S,2A,3413
2019-04-24 01:22:17.579022080,79.47,25.02,1972.0,54.0,1563.0,49.5,1203.0,61.8,24,S,2A,3413
2019-05-25 12:12:41.579023872,79.47,25.02,1901.0,93.0,1552.0,93.1,1098.0,93.1,99,S,2B,3413
2020-10-04 00:08:39.079022080,79.47,25.02,1622.0,6.0,1329.0,6.1,930.0,4.6,385,S,2A,3413
2018-06-20 12:26:50.079022080,79.47,25.02,1976.0,67.0,1576.0,66.1,1191.0,68.4,30,S,2B,3413
2021-07-11 13:08:27.079022080,79.47,25.02,1635.0,17.0,1331.0,18.7,949.0,13.1,140,S,2B,3413
2018-10-28 12:27:46.579023872,79.47,25.02,2094.0,4.0,1719.0,4.5,1196.0,3.6,360,S,2A,3413
2021-04-26 12:48:30.079024128,79.47,25.02,1500.0,32.0,1174.0,33.7,934.0,29.6,80,S,2B,3413
2020-08-04 11:58:42.079024128,79.47,25.02,2439.0,95.0,2011.0,101.9,1380.0,79.7,20,S,2B,3413
2017-10-30 00:06:45.579023616,79.47,25.02,2194.0,4.0,1791.0,4.4,1267.0,3.6,344,S,2A,3413
2020-09-23 00:38:35.579022080,79.47,25.02,1625.0,4.0,1331.0,4.7,932.0,3.8,345,S,2A,3413
2017-05-28 00:57:05.079022080,79.47,25.02,2164.0,110.0,1761.0,109.5,1257.0,109.5,85,S,2A,3413
2018-12-02 01:07:49.079024128,79.47,25.02,2027.0,6.0,1669.0,5.1,1149.0,6.2,455,S,2B,3413
2018-07-06 12:46:56.079024128,79.47,25.02,2168.0,33.0,1763.0,37.9,1262.0,21.9,129,S,2B,3413
2017-10-21 01:17:13.079022080,79.47,25.02,2190.0,4.0,1797.0,4.2,1252.0,4.4,385,S,2A,3413
2018-12-30 23:58:23.079024128,79.47,25.02,2074.0,4.0,1704.0,4.6,1182.0,4.2,345,S,2A,3413
2018-06-03 23:57:20.079024128,79.47,25.02,1942.0,43.0,1565.0,46.1,1150.0,35.9,75,S,2B,3413
2019-02-23 00:28:26.079022080,79.47,25.02,2010.0,5.0,1654.0,5.4,1142.0,5.6,325,S,2B,3413
2018-06-01 00:36:57.079024128,79.47,25.02,1959.0,35.0,1579.0,37.4,1160.0,30.6,85,S,2B,3413
2020-01-04 00:28:38.079024128,79.47,25.02,1710.0,4.0,1401.0,3.6,979.0,4.1,344,S,2A,3413
2017-10-14 11:57:13.079022336,79.47,25.02,2216.0,5.0,1818.0,5.1,1266.0,4.8,320,S,2A,3413
2018-02-06 12:46:57.079022080,79.47,25.02,2084.0,7.0,1699.0,6.7,1207.0,7.3,310,S,2B,3413
2020-08-29 00:38:42.579022080,79.47,25.02,1909.0,32.0,1523.0,33.2,1152.0,30.7,54,S,2A,3413
2018-05-19 12:36:57.579022080,79.47,25.02,1962.0,34.0,1552.0,35.8,1201.0,31.0,90,S,2A,3413
2021-01-11 11:58:46.579022080,79.47,25.02,1568.0,11.0,1273.0,11.1,915.0,10.5,279,S,2B,3413
2020-06-27 23:58:43.079024128,79.47,25.02,1212.0,227.0,1058.0,239.2,591.0,180.3,5,S,2B,3413
2019-01-17 11:58:24.579022080,79.47,25.02,2076.0,4.0,1712.0,3.9,1173.0,3.9,380,S,2A,3413
2021-08-14 12:48:32.079024128,79.47,25.02,2095.0,75.0,1679.0,75.3,1253.0,74.6,10,S,2A,3413
2021-11-18 13:08:30.579022080,79.47,25.02,1553.0,15.0,1283.0,14.5,876.0,14.7,259,S,2B,3413
2021-04-23 23:58:39.079024128,79.47,25.02,1461.0,27.0,1168.0,29.1,878.0,22.9,65,S,2B,3413
2021-10-30 12:38:29.579023616,79.47,25.02,1514.0,4.0,1237.0,4.7,873.0,3.5,339,S,2B,3413
2021-08-17 15:04:13.106909952,79.47,25.02,2008.0,24.0,1591.0,26.2,1226.0,19.3,12,S,1B,3413
2018-11-02 12:27:46.579023872,79.47,25.02,2090.0,5.0,1710.0,5.3,1202.0,4.3,370,S,2A,3413
2018-07-09 00:47:01.579023872,79.47,25.02,2191.0,19.0,1790.0,20.6,1263.0,15.7,124,S,2A,3413
2017-07-12 00:57:05.579024128,79.47,25.02,2285.0,71.0,1906.0,70.4,1260.0,72.4,25,S,2B,3413
2021-12-17 11:58:46.579022080,79.47,25.02,1447.0,16.0,1174.0,16.3,847.0,15.0,210,S,2A,3413
2017-12-31 00:46:58.579022080,79.47,25.02,2142.0,11.0,1743.0,11.0,1245.0,10.3,235,S,2B,3413
2020-02-14 12:08:48.079022080,79.47,25.02,1741.0,5.0,1432.0,4.9,991.0,4.5,400,S,2A,3413
2021-01-01 11:58:43.579023872,79.47,25.02,1620.0,3.0,1331.0,3.4,924.0,3.3,389,S,2A,3413
2018-02-10 13:17:30.579023616,79.47,25.02,2123.0,4.0,1741.0,3.9,1216.0,4.5,339,S,2B,3413
2017-02-05 01:07:11.079022336,79.47,25.02,2379.0,4.0,1951.0,4.0,1361.0,4.4,334,S,2A,3413
2016-12-14 15:04:03.825332992,79.47,25.02,2613.0,74.0,2135.0,86.9,1507.0,36.9,6,S,1B,3413
2017-06-01 12:47:39.579022080,79.47,25.02,2225.0,33.0,1814.0,33.8,1289.0,30.2,119,S,2A,3413
